gene_id,pd_12.14,pd_12.2,pd_12.7,pd_13.10,pd_13.13,pd_13.9,pd_14.11,pd_14.12,pd_14.8,pd_15.3,pd_15.6
SymbC1.scaffold690.9,0,0,0,0,0,0,31,5,0,0,0
SymbC1.scaffold690.8,19,0,0,0,0,9,0,0,0,0,11
SymbC1.scaffold690.7,34,0,0,0,12,11,74,43,27,0,28
SymbC1.scaffold691.1,0,0,0,0,0,0,56,0,0,0,0
SymbC1.scaffold691.2,50,0,0,0,7,17,90,40,0,20,25
SymbC1.scaffold691.3,39,0,5,15,0,21,156,58,0,15,0
SymbC1.scaffold691.4,85,0,6,11,13,42,153,55,0,14,28
SymbC1.scaffold691.5,199,14,16,38,34,58,351,122,35,45,71
SymbC1.scaffold691.6,137,14,12,25,18,51,251,78,37,32,39
SymbC1.scaffold691.8,16,0,0,0,0,6,43,13,0,0,13
SymbC1.scaffold691.7,36,0,0,0,0,0,72,22,0,0,27
SymbC1.scaffold692.6,7,5,0,0,0,11,24,6,0,5,7
SymbC1.scaffold692.4,68,3,10,22,0,20,159,29,12,10,32
SymbC1.scaffold692.7,18,0,0,0,0,0,38,10,0,0,10
SymbC1.scaffold692.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold692.10,0,0,0,0,0,0,8,0,0,0,0
SymbC1.scaffold692.9,186,0,13,35,26,66,325,113,58,49,45
SymbC1.scaffold693.1,16,0,0,0,0,0,52,12,0,0,9
SymbC1.scaffold693.2,7,0,0,0,0,0,37,14,0,0,5
SymbC1.scaffold693.3,26,0,0,9,0,0,66,22,0,14,26
SymbC1.scaffold693.7,0,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold693.6,44,0,0,0,0,20,84,17,13,10,13
SymbC1.scaffold694.1,103,0,0,0,0,24,142,30,0,5,0
SymbC1.scaffold694.4,44,0,0,18,7,18,109,33,0,0,40
SymbC1.scaffold694.2,30,0,0,0,9,0,89,0,0,0,0
SymbC1.scaffold694.3,23,0,0,0,0,0,58,23,0,0,22
SymbC1.scaffold694.6,86,11,0,29,26,30,234,46,19,40,55
SymbC1.scaffold695.8,15,0,3,0,0,3,36,15,0,9,7
SymbC1.scaffold696.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold696.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold694.7,66,0,0,0,0,26,174,53,11,24,39
SymbC1.scaffold696.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold696.4,0,0,0,0,0,0,19,0,0,0,0
SymbC1.scaffold697.1,0,0,0,0,0,0,37,10,0,0,0
SymbC1.scaffold697.2,27,4,6,11,9,20,79,28,12,9,11
SymbC1.scaffold697.3,76,0,0,28,0,34,191,68,0,19,56
SymbC1.scaffold697.4,66,0,9,14,14,22,199,60,12,37,37
SymbC1.scaffold697.6,3,0,0,0,0,0,19,0,0,0,0
SymbC1.scaffold697.5,46,0,0,15,9,0,123,24,0,15,19
SymbC1.scaffold697.8,16,0,0,9,0,4,71,18,4,11,14
SymbC1.scaffold697.10,60,6,0,0,12,22,120,34,10,24,24
SymbC1.scaffold697.12,31,3,4,6,6,8,39,7,8,10,10
SymbC1.scaffold697.11,162,12,7,36,18,40,427,135,32,66,60
SymbC1.scaffold697.13,20,0,0,0,0,0,36,0,0,0,10
SymbC1.scaffold697.14,26,0,0,13,0,0,83,33,9,23,0
SymbC1.scaffold697.15,20,0,0,0,0,0,58,23,0,8,0
SymbC1.scaffold698.1,0,0,0,0,0,0,13,0,0,0,7
SymbC1.scaffold698.2,29,0,7,7,0,6,135,22,0,12,32
SymbC1.scaffold698.4,4,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold698.3,20,0,0,5,0,0,40,11,0,0,0
SymbC1.scaffold698.8,0,0,0,0,0,0,9,0,0,0,0
SymbC1.scaffold698.9,42,0,0,8,0,20,91,21,8,8,21
SymbC1.scaffold698.7,63,0,0,16,11,31,216,50,10,0,43
SymbC1.scaffold700.1,0,0,0,3,0,0,11,0,0,0,8
SymbC1.scaffold699.1,122,11,17,36,25,21,372,122,20,39,74
SymbC1.scaffold700.4,11,0,0,11,0,0,32,16,0,9,7
SymbC1.scaffold700.3,41,0,0,6,16,20,95,36,6,13,17
SymbC1.scaffold700.2,6,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold700.6,80,0,0,32,18,32,279,162,27,46,63
SymbC1.scaffold700.8,10,0,0,3,0,7,30,5,0,5,0
SymbC1.scaffold700.7,96,7,7,0,19,33,155,88,15,23,32
SymbC1.scaffold700.9,85,6,0,13,16,37,138,66,14,12,36
SymbC1.scaffold700.11,7,0,0,0,0,0,22,0,0,0,0
SymbC1.scaffold700.10,82,0,0,0,0,25,238,70,53,36,21
SymbC1.scaffold701.3,37,0,0,8,7,17,85,29,6,0,15
SymbC1.scaffold701.1,60,7,6,16,14,21,134,49,8,10,36
SymbC1.scaffold701.2,53,7,0,9,9,31,94,33,7,7,35
SymbC1.scaffold701.4,161,14,0,40,16,99,399,157,30,58,93
SymbC1.scaffold701.5,53,5,0,14,10,22,103,24,12,22,20
SymbC1.scaffold701.8,149,0,0,27,20,0,320,90,25,49,66
SymbC1.scaffold701.9,11,0,0,0,0,0,12,0,0,0,0
SymbC1.scaffold701.10,0,0,0,0,0,0,0,7,0,0,0
SymbC1.scaffold701.11,19,0,0,0,0,0,28,0,0,0,7
SymbC1.scaffold702.3,0,0,0,0,0,0,23,0,0,0,0
SymbC1.scaffold702.2,43,0,0,0,0,0,95,22,0,0,0
SymbC1.scaffold702.4,78,0,13,17,8,33,228,91,14,12,49
SymbC1.scaffold702.5,57,0,0,6,7,0,97,35,0,8,30
SymbC1.scaffold702.7,20,0,0,0,4,13,55,17,6,6,13
SymbC1.scaffold702.6,59,0,0,0,0,0,159,41,0,11,0
SymbC1.scaffold702.8,72,0,0,13,0,19,167,33,6,20,23
SymbC1.scaffold702.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold702.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold702.13,8,0,0,0,0,0,32,4,0,0,4
SymbC1.scaffold702.9,96,0,16,30,11,53,247,113,23,45,56
SymbC1.scaffold703.1,12,0,0,8,7,0,62,15,5,16,0
SymbC1.scaffold702.14,127,7,6,45,25,45,315,93,15,19,67
SymbC1.scaffold703.2,14,0,0,0,0,0,24,0,0,0,0
SymbC1.scaffold703.4,0,0,0,0,0,0,36,26,0,0,9
SymbC1.scaffold703.5,0,0,0,0,0,0,93,18,0,0,0
SymbC1.scaffold703.6,24,4,0,8,0,18,69,27,0,5,14
SymbC1.scaffold703.3,55,0,0,0,0,0,172,57,0,0,40
SymbC1.scaffold703.8,19,0,0,0,0,0,65,20,0,0,13
SymbC1.scaffold704.1,0,0,0,0,0,0,10,4,0,0,0
SymbC1.scaffold703.9,23,0,0,7,0,0,80,15,0,0,12
SymbC1.scaffold704.2,23,0,0,0,0,11,98,31,10,20,19
SymbC1.scaffold704.5,13,0,0,0,0,15,27,10,0,0,0
SymbC1.scaffold704.3,57,0,14,0,16,19,185,44,6,32,36
SymbC1.scaffold704.8,33,0,0,0,0,0,73,40,0,19,27
SymbC1.scaffold704.10,24,0,0,0,0,0,66,13,0,0,15
SymbC1.scaffold704.11,38,0,0,10,9,0,47,27,9,9,10
SymbC1.scaffold705.1,1,0,0,0,0,0,2,2,0,1,1
SymbC1.scaffold706.8,0,0,0,0,0,0,56,0,0,0,0
SymbC1.scaffold706.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold706.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold706.3,32,0,0,0,0,0,95,42,0,0,17
SymbC1.scaffold706.5,14,5,0,3,11,6,65,13,0,6,0
SymbC1.scaffold706.4,79,0,0,29,15,36,234,75,11,0,81
SymbC1.scaffold706.7,23,0,0,0,0,0,81,13,0,0,11
SymbC1.scaffold707.1,37,0,0,10,0,0,123,41,0,0,0
SymbC1.scaffold707.3,0,0,0,0,0,0,9,0,0,0,0
SymbC1.scaffold707.2,23,0,0,0,0,8,35,24,0,0,0
SymbC1.scaffold707.6,12,0,0,0,0,0,32,0,0,0,0
SymbC1.scaffold707.7,46,0,5,18,5,32,116,42,14,31,32
SymbC1.scaffold707.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold708.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold708.1,29,0,0,0,0,0,68,16,0,0,0
SymbC1.scaffold708.8,22,0,0,0,0,0,34,19,0,0,0
SymbC1.scaffold709.2,23,0,0,0,0,0,38,0,9,0,0
SymbC1.scaffold711.2,3,0,0,0,0,0,4,0,0,0,0
SymbC1.scaffold711.1,20,3,0,0,0,11,92,28,0,17,0
SymbC1.scaffold710.1,0,0,0,0,0,0,68,0,0,0,24
SymbC1.scaffold711.4,25,0,0,0,0,0,62,9,8,9,0
SymbC1.scaffold711.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold712.1,0,0,0,0,0,0,0,0,0,0,9
SymbC1.scaffold711.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold713.1,0,0,0,0,0,0,388,0,24,0,0
SymbC1.scaffold714.4,0,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold714.1,149,0,0,41,0,79,532,133,25,56,92
SymbC1.scaffold714.5,31,8,0,17,10,10,97,52,18,27,17
SymbC1.scaffold714.8,13,0,0,0,0,0,65,0,0,0,0
SymbC1.scaffold714.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold715.2,21,0,0,0,7,18,51,26,4,10,15
SymbC1.scaffold714.11,0,0,0,0,0,0,13,0,0,0,0
SymbC1.scaffold715.3,26,0,0,0,0,0,51,14,0,0,0
SymbC1.scaffold714.9,134,14,8,34,0,60,395,79,24,45,89
SymbC1.scaffold715.4,74,0,10,8,11,23,101,47,14,37,45
SymbC1.scaffold715.8,34,0,0,17,9,13,73,21,15,6,18
SymbC1.scaffold715.7,0,0,0,0,0,0,24,25,0,0,12
SymbC1.scaffold715.10,38,0,0,18,16,35,185,83,19,29,43
SymbC1.scaffold717.1,24,0,3,0,0,0,57,0,0,0,11
SymbC1.scaffold715.9,260,21,19,59,33,90,597,199,48,93,113
SymbC1.scaffold717.3,7,2,0,5,0,9,27,11,3,5,8
SymbC1.scaffold717.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold718.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold718.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold718.1,34,0,0,22,0,17,142,49,0,11,0
SymbC1.scaffold718.5,11,0,0,0,0,0,48,0,0,0,0
SymbC1.scaffold719.2,20,0,0,0,0,0,47,0,0,0,0
SymbC1.scaffold719.1,85,0,0,24,0,18,197,55,0,27,30
SymbC1.scaffold719.6,0,0,0,0,0,0,36,0,0,4,0
SymbC1.scaffold719.4,0,0,0,0,4,0,20,0,0,0,0
SymbC1.scaffold719.3,198,19,0,53,25,43,543,130,28,44,103
SymbC1.scaffold719.7,36,0,0,13,0,10,85,23,0,7,11
SymbC1.scaffold719.12,19,0,0,11,0,0,39,12,0,0,15
SymbC1.scaffold719.14,13,0,0,0,0,0,27,18,6,7,13
SymbC1.scaffold719.13,17,0,0,0,0,0,45,0,0,0,6
SymbC1.scaffold719.15,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold721.1,0,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold720.2,23,0,0,0,0,0,53,0,0,0,8
SymbC1.scaffold721.2,40,0,6,14,0,10,109,33,12,13,16
SymbC1.scaffold720.1,271,0,0,64,27,77,643,228,44,60,106
SymbC1.scaffold721.3,89,0,0,0,0,25,201,54,0,22,33
SymbC1.scaffold722.4,62,0,0,0,0,0,164,54,0,20,26
SymbC1.scaffold722.6,69,0,0,0,20,0,126,74,25,0,34
SymbC1.scaffold722.5,0,0,0,4,0,0,0,0,0,0,0
SymbC1.scaffold723.1,29,0,0,0,0,16,52,19,4,0,22
SymbC1.scaffold723.2,16,0,0,0,0,0,48,14,5,0,15
SymbC1.scaffold724.1,37,5,5,14,9,19,113,27,8,11,27
SymbC1.scaffold723.3,37,0,0,13,0,9,58,31,0,0,0
SymbC1.scaffold724.3,86,0,0,20,21,27,136,50,35,30,25
SymbC1.scaffold724.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold724.4,62,0,3,0,9,9,126,15,0,13,18
SymbC1.scaffold724.7,33,0,0,0,0,0,56,16,0,17,10
SymbC1.scaffold724.12,0,0,0,0,0,0,0,6,0,6,0
SymbC1.scaffold724.9,179,0,0,27,0,73,409,93,15,31,63
SymbC1.scaffold724.14,7,0,3,0,0,0,10,0,0,0,10
SymbC1.scaffold724.13,213,0,11,47,37,76,478,104,30,31,82
SymbC1.scaffold725.1,3,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold724.16,0,0,0,0,0,0,96,28,0,10,15
SymbC1.scaffold726.1,0,0,0,7,0,5,39,30,0,0,0
SymbC1.scaffold726.2,8,0,0,0,0,8,10,0,0,4,0
SymbC1.scaffold726.3,50,5,0,22,14,24,124,33,0,26,36
SymbC1.scaffold726.5,0,0,0,0,0,0,3,0,0,0,0
SymbC1.scaffold726.4,32,0,0,0,0,10,64,0,0,0,0
SymbC1.scaffold726.6,242,10,18,81,61,134,643,182,60,116,139
SymbC1.scaffold726.9,13,0,0,7,3,7,61,15,0,0,9
SymbC1.scaffold726.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold726.7,32,0,0,0,0,0,48,0,0,12,0
SymbC1.scaffold726.11,1,0,0,0,0,0,10,4,0,0,5
SymbC1.scaffold727.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold726.10,26,0,0,0,0,0,75,0,6,0,0
SymbC1.scaffold726.12,22,0,0,0,0,4,35,30,0,5,14
SymbC1.scaffold727.3,12,0,0,0,0,7,10,6,0,0,0
SymbC1.scaffold727.4,4,0,0,0,0,0,18,8,0,9,0
SymbC1.scaffold727.5,5,0,0,3,5,0,23,11,0,0,7
SymbC1.scaffold728.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold728.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold727.2,34,0,0,0,0,0,73,24,14,0,21
SymbC1.scaffold728.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold729.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold729.2,30,0,0,0,0,0,77,15,0,0,0
SymbC1.scaffold730.2,0,0,0,0,4,0,13,0,0,0,0
SymbC1.scaffold731.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold731.3,169,0,0,49,22,62,401,142,20,61,66
SymbC1.scaffold731.5,30,0,0,11,13,23,115,37,0,10,38
SymbC1.scaffold731.6,17,0,0,0,0,0,28,11,0,0,0
SymbC1.scaffold731.7,91,10,21,34,10,27,193,50,27,21,26
SymbC1.scaffold731.10,18,0,0,0,0,0,56,0,0,0,21
SymbC1.scaffold731.11,0,0,0,0,0,0,0,11,5,0,9
SymbC1.scaffold731.15,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold731.12,49,0,5,25,0,22,136,51,0,22,27
SymbC1.scaffold732.2,48,0,0,18,7,10,154,47,10,25,40
SymbC1.scaffold732.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold732.7,0,0,0,0,0,0,80,0,0,0,21
SymbC1.scaffold733.5,25,0,0,0,0,0,44,0,11,0,0
SymbC1.scaffold733.3,24,0,0,0,0,0,45,0,0,0,0
SymbC1.scaffold732.4,41,0,0,19,0,0,160,37,0,0,26
SymbC1.scaffold732.5,94,0,0,27,15,29,329,101,17,30,93
SymbC1.scaffold734.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold733.7,75,0,0,24,0,16,132,31,12,12,18
SymbC1.scaffold734.2,29,4,0,11,10,7,58,17,7,13,10
SymbC1.scaffold734.4,0,0,0,0,0,2,6,6,0,0,0
SymbC1.scaffold733.8,0,0,0,0,0,0,35,0,0,7,0
SymbC1.scaffold735.5,7,0,0,4,0,0,30,0,0,0,8
SymbC1.scaffold735.1,0,0,0,0,0,0,31,0,0,0,0
SymbC1.scaffold735.2,20,0,0,0,0,0,90,18,0,0,20
SymbC1.scaffold736.2,16,0,0,11,4,9,70,10,3,4,25
SymbC1.scaffold736.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold737.8,2,0,0,0,0,0,3,0,0,0,0
SymbC1.scaffold737.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold737.5,0,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold736.8,31,0,0,0,0,0,47,25,0,17,21
SymbC1.scaffold736.5,29,0,0,7,0,6,87,29,12,7,21
SymbC1.scaffold736.6,20,0,0,11,6,0,89,29,0,0,13
SymbC1.scaffold738.1,77,9,6,19,11,34,230,58,13,19,55
SymbC1.scaffold738.2,349,17,26,74,40,142,903,223,39,85,197
SymbC1.scaffold738.3,127,13,0,45,15,54,387,92,24,31,97
SymbC1.scaffold738.6,1,0,0,2,0,2,39,8,2,7,4
SymbC1.scaffold738.5,26,0,2,14,5,19,65,24,4,7,25
SymbC1.scaffold738.4,163,4,13,46,39,69,473,171,55,86,109
SymbC1.scaffold739.3,11,0,0,0,0,0,36,18,0,0,0
SymbC1.scaffold738.10,79,0,0,22,13,23,170,55,21,21,47
SymbC1.scaffold739.4,66,0,6,22,0,33,220,64,0,20,44
SymbC1.scaffold739.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold740.1,11,0,0,6,0,0,25,9,0,0,0
SymbC1.scaffold739.6,0,0,0,0,0,9,84,24,0,0,11
SymbC1.scaffold739.5,26,0,0,0,0,0,37,20,0,0,0
SymbC1.scaffold740.3,5,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold740.4,0,0,0,0,0,0,81,0,0,0,0
SymbC1.scaffold740.2,150,0,0,36,0,0,372,79,0,20,51
SymbC1.scaffold741.2,132,7,13,53,29,45,481,84,27,33,80
SymbC1.scaffold742.4,0,0,0,0,6,0,20,9,0,0,0
SymbC1.scaffold742.3,55,0,0,13,0,0,92,47,0,0,14
SymbC1.scaffold742.7,45,0,0,14,0,11,86,42,9,11,18
SymbC1.scaffold742.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold742.8,34,0,0,8,0,17,90,18,0,0,14
SymbC1.scaffold742.14,54,0,0,14,7,12,108,21,7,16,25
SymbC1.scaffold742.12,52,0,0,9,4,13,104,42,7,14,12
SymbC1.scaffold743.2,0,0,0,0,0,0,6,0,0,0,0
SymbC1.scaffold744.1,0,0,0,0,0,0,30,0,0,0,0
SymbC1.scaffold742.15,30,0,0,0,0,10,36,0,0,0,19
SymbC1.scaffold743.3,0,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold744.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold744.3,127,0,11,36,26,55,320,122,20,42,57
SymbC1.scaffold744.5,0,0,0,0,0,0,23,10,0,0,6
SymbC1.scaffold744.4,51,0,0,11,0,0,95,27,0,7,26
SymbC1.scaffold745.2,36,8,6,10,8,28,126,27,0,24,21
SymbC1.scaffold745.3,6,0,0,0,0,0,0,0,0,0,5
SymbC1.scaffold744.6,93,0,0,0,0,20,297,66,16,17,67
SymbC1.scaffold745.6,28,0,0,0,0,0,55,0,8,7,13
SymbC1.scaffold745.8,65,6,0,0,17,37,195,56,18,26,25
SymbC1.scaffold746.1,29,9,7,17,0,21,122,23,7,15,24
SymbC1.scaffold746.2,165,17,0,33,24,65,340,127,35,34,69
SymbC1.scaffold746.6,0,0,0,0,0,0,62,0,0,0,20
SymbC1.scaffold747.1,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold747.2,0,0,0,0,0,0,22,0,0,0,0
SymbC1.scaffold746.5,61,0,0,0,10,22,169,30,0,0,36
SymbC1.scaffold747.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold749.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold747.4,68,0,0,0,0,0,239,55,0,24,39
SymbC1.scaffold749.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold750.4,0,0,0,0,0,0,18,0,0,0,0
SymbC1.scaffold750.1,8,0,0,0,0,0,26,0,0,0,0
SymbC1.scaffold751.1,0,0,0,0,0,0,22,0,4,0,6
SymbC1.scaffold751.2,13,0,0,0,0,0,44,0,0,0,0
SymbC1.scaffold751.3,15,0,0,0,0,0,30,7,0,7,10
SymbC1.scaffold751.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold751.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold751.4,66,8,0,12,11,34,164,64,23,24,33
SymbC1.scaffold752.3,16,0,0,7,0,14,32,18,0,6,8
SymbC1.scaffold752.5,36,0,0,0,0,22,89,33,0,0,21
SymbC1.scaffold752.6,48,0,7,0,0,17,84,16,0,0,14
SymbC1.scaffold752.7,68,10,14,26,22,54,218,71,20,37,47
SymbC1.scaffold752.8,0,0,0,0,0,0,44,0,0,0,0
SymbC1.scaffold752.9,0,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold753.1,20,0,0,0,0,14,63,16,0,0,0
SymbC1.scaffold753.2,188,21,17,78,45,97,462,158,58,94,92
SymbC1.scaffold753.3,103,0,7,30,15,35,215,61,15,26,63
SymbC1.scaffold753.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold753.8,9,3,0,2,0,3,21,8,0,1,2
SymbC1.scaffold753.7,7,0,0,0,0,0,0,0,0,0,7
SymbC1.scaffold753.10,0,0,0,10,0,13,112,10,0,8,25
SymbC1.scaffold753.11,31,0,0,10,7,5,47,24,0,16,17
SymbC1.scaffold753.5,98,0,0,31,0,49,239,78,20,0,61
SymbC1.scaffold753.12,17,0,0,0,0,12,45,0,0,0,0
SymbC1.scaffold754.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold753.14,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold753.13,18,7,0,0,0,9,53,11,0,12,0
SymbC1.scaffold754.4,0,0,0,0,0,0,21,0,0,0,0
SymbC1.scaffold754.7,0,0,0,0,0,3,7,0,0,0,0
SymbC1.scaffold754.5,11,0,0,0,0,0,20,0,0,5,0
SymbC1.scaffold754.2,17,0,5,10,0,10,50,22,9,8,14
SymbC1.scaffold754.3,18,0,0,0,0,0,35,13,0,0,0
SymbC1.scaffold754.1,33,0,0,0,0,37,155,41,0,0,28
SymbC1.scaffold755.6,6,0,0,3,2,0,19,6,2,0,6
SymbC1.scaffold755.3,3,0,0,2,0,0,2,0,0,0,0
SymbC1.scaffold755.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold756.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold756.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold756.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold757.1,53,0,10,10,8,22,154,34,20,23,34
SymbC1.scaffold757.2,28,8,0,0,0,21,74,21,14,7,0
SymbC1.scaffold757.3,58,11,12,18,11,14,53,36,14,15,13
SymbC1.scaffold757.4,39,0,4,17,7,18,58,12,0,12,24
SymbC1.scaffold757.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold757.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold757.7,0,0,0,0,0,0,59,0,0,0,0
SymbC1.scaffold757.5,59,0,0,20,12,0,176,53,0,30,36
SymbC1.scaffold757.6,87,0,0,0,0,17,205,58,6,0,41
SymbC1.scaffold757.11,0,0,0,0,0,5,8,0,0,0,0
SymbC1.scaffold757.10,153,10,10,48,22,42,425,111,15,47,73
SymbC1.scaffold758.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold758.3,0,0,0,0,0,0,0,9,0,0,0
SymbC1.scaffold758.4,0,0,0,0,0,0,15,0,0,0,7
SymbC1.scaffold759.1,36,0,0,0,6,9,68,8,0,0,11
SymbC1.scaffold759.2,41,0,0,11,0,27,125,24,5,0,12
SymbC1.scaffold758.5,102,0,0,33,16,61,310,92,23,37,75
SymbC1.scaffold760.2,0,0,0,0,0,0,22,0,0,0,0
SymbC1.scaffold759.3,160,0,0,39,0,52,375,68,27,21,71
SymbC1.scaffold760.3,70,0,0,25,11,0,234,0,0,0,68
SymbC1.scaffold761.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold761.1,26,0,0,0,6,0,110,36,0,16,23
SymbC1.scaffold761.3,54,5,7,16,13,30,133,52,18,21,19
SymbC1.scaffold761.4,17,0,0,0,0,0,24,15,0,0,0
SymbC1.scaffold761.9,29,0,0,0,8,0,84,0,0,10,19
SymbC1.scaffold762.2,0,0,0,0,0,9,0,0,0,0,0
SymbC1.scaffold762.1,16,0,0,0,0,0,27,19,8,0,10
SymbC1.scaffold763.3,2,0,0,0,0,2,8,3,0,3,0
SymbC1.scaffold763.1,60,0,0,0,0,0,121,30,12,0,28
SymbC1.scaffold763.4,32,0,0,0,0,0,80,15,9,10,17
SymbC1.scaffold763.5,0,0,0,0,0,0,131,36,0,0,25
SymbC1.scaffold765.2,0,0,0,0,0,0,0,3,0,0,0
SymbC1.scaffold764.2,0,0,0,0,0,0,21,0,0,0,0
SymbC1.scaffold764.3,39,0,0,0,0,8,123,35,8,18,19
SymbC1.scaffold765.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold765.4,52,0,0,16,7,12,113,33,13,21,23
SymbC1.scaffold767.3,0,0,0,4,5,4,14,0,0,0,4
SymbC1.scaffold767.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold768.2,9,0,0,0,0,4,19,9,0,0,0
SymbC1.scaffold766.1,70,0,0,19,0,34,203,67,0,0,29
SymbC1.scaffold766.5,17,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold768.4,8,0,0,0,0,10,15,0,0,0,0
SymbC1.scaffold768.3,135,0,0,42,0,45,357,95,24,55,86
SymbC1.scaffold768.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold771.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold769.3,0,0,0,0,0,0,52,21,11,0,14
SymbC1.scaffold771.1,18,0,0,0,0,0,39,11,0,0,0
SymbC1.scaffold769.2,163,0,0,0,0,41,293,97,25,43,61
SymbC1.scaffold771.9,13,0,0,0,0,0,51,22,8,0,20
SymbC1.scaffold771.11,23,2,5,2,6,12,36,8,4,5,6
SymbC1.scaffold772.5,0,0,0,2,0,0,0,0,0,0,0
SymbC1.scaffold773.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold772.6,0,0,0,0,0,0,45,18,0,0,13
SymbC1.scaffold774.1,16,0,0,5,10,0,39,6,0,0,9
SymbC1.scaffold774.3,0,0,0,0,0,0,36,0,0,0,0
SymbC1.scaffold772.1,34,0,0,0,0,19,75,50,10,18,21
SymbC1.scaffold772.4,209,0,29,53,32,99,470,181,63,81,105
SymbC1.scaffold775.8,1,1,0,1,0,0,6,0,1,0,0
SymbC1.scaffold775.5,17,0,0,0,0,10,83,0,4,0,14
SymbC1.scaffold774.4,87,8,0,26,9,60,278,61,8,44,40
SymbC1.scaffold775.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold776.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold776.4,16,0,0,0,0,12,45,12,6,0,9
SymbC1.scaffold776.2,131,7,14,26,23,42,244,68,15,34,40
SymbC1.scaffold776.5,124,10,11,31,20,57,336,104,23,59,88
SymbC1.scaffold776.6,132,11,0,37,0,31,341,89,0,25,65
